id,binomial,replicate,included_in_lpr2024,citation,class,order,family,genus,species,subspecies,common_name,location,country,all_countries,region,ipbes_region,ipbes_subregion,latitude,longitude,specific_location,system,t_realm,t_biome,fw_realm,fw_biome,m_realm,m_ocean,m_biome,units,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,native,unnamed_102,n_obs,first_obs_year,last_obs_year,time_span,n_gaps,max_gap,continuity_ratio,zero_count,zero_share,years_since_last_obs,has_coordinates,has_country,has_valid_coordinates,has_binomial,has_class,has_order,has_family,has_genus,has_species,has_taxonomy_hierarchy,unit_category,unit_usable,system_group
124529,Calidris_ferruginea,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ferruginea,,Curlew Sandpiper,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,19.0,2002.0,2020.0,19.0,0.0,0.0,1.0,18.0,0.9473684210526315,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124530,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,,Red-necked Stint,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,6.0,4.0,2.0,9.0,0.0,15.0,25.0,14.0,9.0,12.0,34.0,1,,19.0,2002.0,2020.0,19.0,0.0,0.0,1.0,7.0,0.3684210526315789,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124531,Calidris_tenuirostris,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,tenuirostris,,Great Knot,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,10.0,0.0,0.0,2.0,10.0,0.0,1.0,2.0,0.0,6.0,0.0,1,,19.0,2002.0,2020.0,19.0,0.0,0.0,1.0,11.0,0.5789473684210527,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124532,Charadrius_mongolus,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Charadriidae,Charadrius,mongolus,,Lesser Sand Plover,Marlborough Plains,australia,Australia,Oceania,Asia and the Pacific,Oceania,-22.67300879,150.5462456,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,22.0,14.0,10.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,16.0,2005.0,2020.0,16.0,0.0,0.0,1.0,10.0,0.625,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124534,Limosa_limosa,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Limosa,limosa,,Black-tailed Godwit,Marlborough Plains,australia,Australia,Oceania,Asia and the Pacific,Oceania,-22.67300879,150.5462456,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,16.0,2005.0,2020.0,16.0,0.0,0.0,1.0,15.0,0.9375,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124535,Numenius_madagascariensis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Numenius,madagascariensis,,Far Eastern Curlew,Marlborough Plains,australia,Australia,Oceania,Asia and the Pacific,Oceania,-22.67300879,150.5462456,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,,16.0,2005.0,2020.0,16.0,0.0,0.0,1.0,4.0,0.25,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124536,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,,Red-necked Stint,Marlborough Plains,australia,Australia,Oceania,Asia and the Pacific,Oceania,-22.67301,150.5462,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,2.0,0.0,3.0,0.0,27.0,3.0,12.0,37.0,3.0,14.0,18.0,8.0,3.0,4.0,2.0,1,,16.0,2005.0,2020.0,16.0,0.0,0.0,1.0,2.0,0.125,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124542,Limosa_limosa,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Limosa,limosa,,Black-tailed Godwit,Marlborough Plains,australia,Australia,Oceania,Asia and the Pacific,Oceania,-22.67300879,150.5462456,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,,21.0,1999.0,2020.0,22.0,1.0,1.0,0.9545454545454546,20.0,0.9523809523809523,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124543,Numenius_madagascariensis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Numenius,madagascariensis,,Far Eastern Curlew,Marlborough Plains,australia,Australia,Oceania,Asia and the Pacific,Oceania,-22.67300879,150.5462456,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1,,21.0,1999.0,2020.0,22.0,1.0,1.0,0.9545454545454546,20.0,0.9523809523809523,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124544,Calidris_ferruginea,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ferruginea,,Curlew Sandpiper,Marlborough Plains,australia,Australia,Oceania,Asia and the Pacific,Oceania,-22.67301,150.5462,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,1,,21.0,1999.0,2020.0,22.0,1.0,1.0,0.9545454545454546,20.0,0.9523809523809523,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124545,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,,Red-necked Stint,Marlborough Plains,australia,Australia,Oceania,Asia and the Pacific,Oceania,-22.67301,150.5462,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,33.0,32.0,51.0,44.0,8.0,50.0,0.0,5.0,0.0,0.0,13.0,5.0,4.0,30.0,,28.0,1.0,4.0,1.0,1,,21.0,1999.0,2020.0,22.0,1.0,1.0,0.9545454545454546,5.0,0.23809523809523808,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124567,Charadrius_mongolus,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Charadriidae,Charadrius,mongolus,,Lesser Sand Plover,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20516781,153.3374921,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0,0.0,0.0,0.0,0.0,,2.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1,,26.0,1992.0,2020.0,29.0,3.0,1.0,0.896551724137931,22.0,0.8461538461538461,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124568,Limosa_limosa,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Limosa,limosa,,Black-tailed Godwit,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20516781,153.3374921,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,38.0,29.0,0.0,125.0,,38.0,42.0,,0.0,0.0,0.0,,0.0,15.0,0.0,17.0,7.0,42.0,71.0,1.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,1,,26.0,1992.0,2020.0,29.0,3.0,1.0,0.896551724137931,12.0,0.46153846153846156,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124569,Calidris_canutus,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,canutus,,Red Knot,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20516781,153.3374921,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,62.0,,0.0,7.0,0.0,,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,1,,21.0,1998.0,2020.0,23.0,2.0,1.0,0.9130434782608695,16.0,0.7619047619047619,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124570,Numenius_madagascariensis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Numenius,madagascariensis,,Far Eastern Curlew,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20516781,153.3374921,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,30.0,32.0,12.0,,12.0,13.0,,7.0,7.0,27.0,,20.0,14.0,34.0,6.0,10.0,15.0,11.0,10.0,10.0,6.0,14.0,12.0,18.0,14.0,6.0,14.0,1,,25.0,1993.0,2020.0,28.0,3.0,1.0,0.8928571428571429,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124571,Calidris_ferruginea,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ferruginea,,Curlew Sandpiper,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,50.0,570.0,94.0,1500.0,,33.0,127.0,,47.0,160.0,204.0,,83.0,44.0,13.0,5.0,60.0,47.0,115.0,0.0,0.0,18.0,0.0,0.0,306.0,71.0,13.0,585.0,1,,26.0,1992.0,2020.0,29.0,3.0,1.0,0.896551724137931,4.0,0.15384615384615385,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124572,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,,Red-necked Stint,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.0,250.0,60.0,80.0,10.0,,101.0,210.0,,35.0,86.0,604.0,,617.0,463.0,173.0,648.0,28.0,23.0,89.0,12.0,28.0,115.0,0.0,206.0,1154.0,1060.0,530.0,522.0,1,,26.0,1992.0,2020.0,29.0,3.0,1.0,0.896551724137931,1.0,0.038461538461538464,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124573,Calidris_tenuirostris,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,tenuirostris,,Great Knot,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,17.0,4.0,51.0,0.0,1.0,1,,21.0,1998.0,2020.0,23.0,2.0,1.0,0.9130434782608695,14.0,0.6666666666666666,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124574,Limosa_limosa,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Limosa,limosa,,Black-tailed Godwit,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20516781,153.3374921,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,30.0,5.0,11.0,25.0,35.0,18.0,27.0,34.0,30.0,13.0,17.0,17.0,12.0,5.0,20.0,20.0,14.0,15.0,31.0,9.0,5.0,7.0,5.0,7.0,2.0,0.0,0.0,3.0,1,,29.0,1992.0,2020.0,29.0,0.0,0.0,1.0,2.0,0.06896551724137931,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124575,Calidris_canutus,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,canutus,,Red Knot,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20516781,153.3374921,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,8.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,11.0,1.0,0.0,1.0,0.0,1,,24.0,1997.0,2020.0,24.0,0.0,0.0,1.0,12.0,0.5,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124576,Numenius_madagascariensis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Numenius,madagascariensis,,Far Eastern Curlew,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20516781,153.3374921,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,10.0,27.0,15.0,27.0,21.0,14.0,16.0,20.0,10.0,24.0,14.0,9.0,4.0,6.0,7.0,6.0,22.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,28.0,1993.0,2020.0,28.0,0.0,0.0,1.0,9.0,0.32142857142857145,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124577,Calidris_ferruginea,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ferruginea,,Curlew Sandpiper,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,170.0,13.0,34.0,35.0,38.0,20.0,34.0,20.0,36.0,21.0,19.0,2.0,5.0,18.0,6.0,20.0,4.0,3.0,0.0,2.0,18.0,17.0,3.0,0.0,1.0,0.0,0.0,0.0,1,,29.0,1992.0,2020.0,29.0,0.0,0.0,1.0,5.0,0.1724137931034483,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124578,Calidris_ruficollis,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,ruficollis,,Red-necked Stint,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,7.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1,,29.0,1992.0,2020.0,29.0,0.0,0.0,1.0,20.0,0.6896551724137931,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124579,Calidris_tenuirostris,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,tenuirostris,,Great Knot,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,1.0,7.0,8.0,27.0,3.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1,,24.0,1997.0,2020.0,24.0,0.0,0.0,1.0,11.0,0.4583333333333333,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124586,Charadrius_mongolus,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Charadriidae,Charadrius,mongolus,,Lesser Sand Plover,Burnett-Curtis Coastal Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-25.10118443,152.8141377,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0,0.0,27.0,100.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,12.0,1.0,2.0,1,,24.0,1995.0,2020.0,26.0,1.0,2.0,0.9230769230769231,16.0,0.6666666666666666,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124587,Charadrius_leschenaultii,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Charadriidae,Charadrius,leschenaultii,,Greater Sand Plover,Burnett-Curtis Coastal Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-25.10118443,152.8141377,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,10.0,,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,1,,22.0,1995.0,2018.0,24.0,1.0,2.0,0.9166666666666666,18.0,0.8181818181818182,2.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124588,Limosa_limosa,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Limosa,limosa,,Black-tailed Godwit,Burnett-Curtis Coastal Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-25.10118443,152.8141377,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1,,24.0,1995.0,2020.0,26.0,1.0,2.0,0.9230769230769231,13.0,0.5416666666666666,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
124589,Calidris_canutus,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,canutus,,Red Knot,Burnett-Curtis Coastal Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-25.10118443,152.8141377,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,,,6.0,4.0,10.0,2.0,2.0,1.0,0.0,4.0,17.0,17.0,4.0,27.0,47.0,3.0,130.0,20.0,11.0,9.0,4.0,10.0,1,,22.0,1997.0,2020.0,24.0,1.0,2.0,0.9166666666666666,1.0,0.045454545454545456,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
